ZXING;TESSER;CVBD;ZBAR;COND;DETECT;
0.023991823196411133;0.3681347370147705;0.011671066284179688;0.14081192016601562;0.5501973628997803;0.11857414245605469;
0.022109508514404297;0.7578234672546387;0.0075876712799072266;0.22145795822143555;0.021523237228393555;0.2514498233795166;
0.026095867156982422;0.9045052528381348;0.009260416030883789;0.2763833999633789;0.021216392517089844;1.9332351684570312;
0.02266669273376465;0.46847105026245117;0.018006563186645508;0.22511935234069824;0.511995792388916;1.0399556159973145;
0.02433300018310547;0.3466153144836426;0.014043331146240234;0.19469571113586426;0.3615908622741699;0.05043339729309082;
0.025593280792236328;0.47072720527648926;0.01151275634765625;0.17104816436767578;0.024241209030151367;0.5071406364440918;
0.023723363876342773;0.4362649917602539;0.011818647384643555;0.21138691902160645;0.022116661071777344;1.2145881652832031;
0.0250241756439209;0.523611307144165;0.009580850601196289;0.24663686752319336;0.02208423614501953;1.1357629299163818;
0.026100635528564453;0.33648133277893066;0.011385440826416016;0.25276803970336914;0.021480321884155273;0.030131101608276367;
0.022966861724853516;0.3844122886657715;0.018256664276123047;0.19530200958251953;0.41226911544799805;0.40300512313842773;
0.0240633487701416;0.3216228485107422;0.01589226722717285;0.20412826538085938;0.02256917953491211;1.4369657039642334;
0.024258852005004883;0.34276843070983887;0.008529424667358398;0.23096966743469238;0.02213740348815918;1.020432710647583;
0.024065732955932617;0.49042224884033203;0.0073931217193603516;0.15346384048461914;0.6534218788146973;0.48482799530029297;
0.02477860450744629;0.5146667957305908;0.009813070297241211;0.20645380020141602;0.021981477737426758;0.2233433723449707;
0.025385379791259766;0.3157830238342285;0.01003575325012207;0.1985490322113037;0.02303314208984375;0.03489971160888672;
0.02578568458557129;0.307772159576416;0.008595943450927734;0.20610618591308594;0.5579476356506348;0.21219444274902344;
0.02471470832824707;0.3683946132659912;0.014549732208251953;0.24932479858398438;0.021449565887451172;0.03319096565246582;
0.024474620819091797;0.3003122806549072;0.01999664306640625;0.22087407112121582;0.021696090698242188;0.0420994758605957;
0.02456212043762207;0.4676837921142578;0.012815237045288086;0.24785900115966797;0.023011445999145508;1.0305979251861572;
0.024918794631958008;0.3391895294189453;0.009860754013061523;0.21091151237487793;0.023625850677490234;1.0659070014953613;
0.02301645278930664;0.5140976905822754;0.0160062313079834;0.21613311767578125;0.02112293243408203;0.05222296714782715;
0.024918794631958008;0.4252450466156006;0.0077130794525146484;0.1603069305419922;0.02206587791442871;1.408728837966919;
0.027806520462036133;0.41156578063964844;0.012436151504516602;0.2118828296661377;0.021029233932495117;1.033189058303833;
0.021870851516723633;0.6216557025909424;0.010237455368041992;0.1773233413696289;0.021983861923217773;0.18308520317077637;
0.026378154754638672;0.3203120231628418;0.005990028381347656;0.20214343070983887;0.5410206317901611;0.3332958221435547;
0.026367902755737305;0.33475804328918457;0.01432347297668457;0.2031092643737793;0.3691093921661377;0.051054954528808594;
0.021872520446777344;0.3123741149902344;0.013303995132446289;0.17320466041564941;0.3555142879486084;0.055821895599365234;
0.026163816452026367;0.5823609828948975;0.011770963668823242;0.19770407676696777;0.024052143096923828;0.5885457992553711;
0.02672863006591797;0.28311681747436523;0.015009880065917969;0.22611618041992188;0.021791934967041016;0.04587745666503906;
0.023317813873291016;0.5717053413391113;0.012078285217285156;0.38054490089416504;0.02055072784423828;0.382920503616333;
0.02637004852294922;0.2332167625427246;0.01558828353881836;0.1646580696105957;0.43492841720581055;1.0102934837341309;
0.026160240173339844;0.26514458656311035;0.02281498908996582;0.1984720230102539;0.021063804626464844;0.03233933448791504;
0.024959087371826172;0.24873042106628418;0.011656999588012695;0.2012331485748291;0.02193140983581543;0.23308372497558594;
0.02433490753173828;0.2836313247680664;0.014643192291259766;0.19397902488708496;0.027389049530029297;1.2070949077606201;
0.0259854793548584;0.2842073440551758;0.013711214065551758;0.19724225997924805;0.020792722702026367;1.2098784446716309;
0.023296594619750977;0.3097574710845947;0.009923458099365234;0.18949580192565918;0.5086336135864258;0.047559499740600586;
0.02689194679260254;0.34873008728027344;0.01226663589477539;0.21488165855407715;0.021981000900268555;0.23140716552734375;
0.026703834533691406;0.2364788055419922;0.011484622955322266;0.19563913345336914;0.022339582443237305;0.2275242805480957;
0.026930809020996094;0.881066083908081;0.00735163688659668;0.23695945739746094;0.022333145141601562;0.9057176113128662;
0.027016639709472656;0.3701937198638916;0.005280733108520508;0.2132868766784668;0.02302861213684082;0.3877124786376953;
0.022136926651000977;0.4475672245025635;0.009382486343383789;0.14412665367126465;0.6237614154815674;0.046843528747558594;
0.02371692657470703;0.4745652675628662;0.012789487838745117;0.245558500289917;0.021123647689819336;0.023512840270996094;
0.023172855377197266;0.586724042892456;0.008968591690063477;0.22957062721252441;0.02294754981994629;0.5757830142974854;
0.024467945098876953;0.31235837936401367;0.013879060745239258;0.19226932525634766;0.021741151809692383;0.04860973358154297;
0.023913860321044922;0.23502707481384277;0.009686708450317383;0.2000892162322998;0.4670107364654541;0.19585251808166504;
