Path;Dijkstra;A Star;Ours;Dijkstra;A Star;Ours;
Hook of Holland-Athens;3030.0;3030.0;4115.0;4.601478576660156e-05;6.103515625e-05;0.002933979034423828;
Athens-Marseilles;3128.0;3128.0;3223.0;3.0040740966796875e-05;3.1948089599609375e-05;0.0026733875274658203;
Barcelona-Lyons;645.0;645.0;0;1.430511474609375e-05;7.152557373046875e-06;0.12829303741455078;
Lyons-Copenhagen;1458.0;1458.0;8700.0;4.982948303222656e-05;3.910064697265625e-05;0.0054318904876708984;
Brussels-Hook of Holland;172.0;172.0;172.0;1.33514404296875e-05;6.4373016357421875e-06;0.001146078109741211;
Madrid-Cologne;1764.0;1764.0;2652.0;3.7670135498046875e-05;3.361701965332031e-05;0.0021605491638183594;
Stockholm-Cherbourg;1650.0;1650.0;0;2.3603439331054688e-05;2.6464462280273438e-05;0.3481020927429199;
Munich-Milan;331.0;331.0;331.0;1.2636184692382812e-05;6.198883056640625e-06;0.0009641647338867188;
Cherbourg-Marseilles;1101.0;1101.0;2722.0;3.3855438232421875e-05;2.574920654296875e-05;0.002902507781982422;
Cherbourg-Madrid;1347.0;1347.0;2965.0;3.266334533691406e-05;3.314018249511719e-05;0.0029532909393310547;
Vienna-Milan;759.0;759.0;759.0;1.6450881958007812e-05;1.0013580322265625e-05;0.0012929439544677734;
Paris-Vienna;2032.0;2032.0;2080.0;2.765655517578125e-05;4.792213439941406e-05;0.0019998550415039062;
Munich-Hook of Holland;919.0;919.0;0;3.0994415283203125e-05;2.1696090698242188e-05;0.1378183364868164;
Cologne-Stockholm;1403.0;1403.0;1403.0;1.52587890625e-05;3.7670135498046875e-05;0.0007140636444091797;
Cherbourg-Hook of Holland;755.0;755.0;797.0;1.8596649169921875e-05;1.3113021850585938e-05;0.0015985965728759766;
Calais-Rome;1662.0;1662.0;0;3.790855407714844e-05;4.3392181396484375e-05;0.3353850841522217;
Geneva-Gibraltar;1975.0;1975.0;0;2.5510787963867188e-05;5.173683166503906e-05;0.5636241436004639;
Brussels-Hamburg;666.0;666.0;666.0;1.9788742065429688e-05;1.8835067749023438e-05;0.0012917518615722656;
Athens-Copenhagen;3283.0;3283.0;5515.0;4.100799560546875e-05;3.62396240234375e-05;0.003610849380493164;
Stockholm-Vienna;2265.0;2265.0;0;2.6226043701171875e-05;3.981590270996094e-05;0.10936093330383301;
Copenhagen-Brussels;966.0;966.0;0;2.6702880859375e-05;1.9550323486328125e-05;0.3376491069793701;
Gibraltar-Barcelona;1172.0;1172.0;1172.0;1.5974044799804688e-05;1.0728836059570312e-05;0.0007061958312988281;
Cologne-Rome;1952.0;1952.0;3697.0;3.6716461181640625e-05;4.553794860839844e-05;0.0037336349487304688;
Hamburg-Milan;1136.0;1136.0;1714.0;3.147125244140625e-05;2.5272369384765625e-05;0.0018725395202636719;
Geneva-Madrid;1439.0;1439.0;1439.0;2.193450927734375e-05;3.5762786865234375e-05;0.0012595653533935547;
Madrid-Geneva;1582.0;1582.0;1582.0;2.7179718017578125e-05;2.5272369384765625e-05;0.0012753009796142578;
Vienna-Gibraltar;2965.0;2965.0;0;3.361701965332031e-05;5.626678466796875e-05;0.6114633083343506;
Lisbon-Barcelona;1823.0;1823.0;1823.0;2.3365020751953125e-05;1.6927719116210938e-05;0.0019352436065673828;
Madrid-Barcelona;636.0;636.0;0;1.1920928955078125e-05;6.4373016357421875e-06;0.38002777099609375;
Geneva-Copenhagen;1616.0;1616.0;8858.0;4.6253204345703125e-05;4.982948303222656e-05;0.005805253982543945;
Calais-Lyons;894.0;894.0;1879.0;3.790855407714844e-05;2.7894973754882812e-05;0.0028464794158935547;
