Path;Dijkstra;A Star;Ours;Dijkstra;A Star;Ours;
Rome-Paris;1803.0;1803.0;0;4.863739013671875e-05;4.887580871582031e-05;0.17394185066223145;
Stockholm-Hamburg;1110.0;1110.0;0;2.9325485229492188e-05;1.6927719116210938e-05;0.169511079788208;
Vienna-Stockholm;2105.0;2105.0;0;4.4345855712890625e-05;5.7220458984375e-05;0.17682385444641113;
Lisbon-Vienna;2861.0;2861.0;0;4.553794860839844e-05;5.364418029785156e-05;0.17761611938476562;
Barcelona-Athens;3398.0;3398.0;0;3.886222839355469e-05;6.866455078125e-05;0.19545316696166992;
Vienna-Milan;759.0;759.0;0;1.7881393432617188e-05;1.1444091796875e-05;0.17991995811462402;
Rome-Brussels;1867.0;1867.0;4525.0;4.7206878662109375e-05;5.0067901611328125e-05;0.0037183761596679688;
Athens-Stockholm;4096.0;4096.0;0;4.267692565917969e-05;5.91278076171875e-05;0.160630464553833;
Madrid-Lyons;1281.0;1281.0;0;3.0279159545898438e-05;2.0742416381835938e-05;0.17583918571472168;
Geneva-Lyons;158.0;158.0;0;1.3113021850585938e-05;5.4836273193359375e-06;0.17685222625732422;
Copenhagen-Rome;1952.0;1952.0;0;4.124641418457031e-05;4.76837158203125e-05;0.17504358291625977;
Brussels-Calais;2069.0;2069.0;2644.0;5.435943603515625e-05;6.818771362304688e-05;0.0018858909606933594;
Copenhagen-Geneva;1695.0;1695.0;0;5.030632019042969e-05;4.506111145019531e-05;0.18060851097106934;
Cologne-Rome;1952.0;1952.0;0;4.172325134277344e-05;5.53131103515625e-05;0.16938233375549316;
Calais-Lisbon;2072.0;2072.0;0;4.673004150390625e-05;6.151199340820312e-05;0.17597484588623047;
Milan-Brussels;1281.0;1281.0;7125.0;4.220008850097656e-05;3.838539123535156e-05;0.0032150745391845703;
Geneva-Athens;2911.0;2911.0;0;3.7670135498046875e-05;6.67572021484375e-05;0.1792919635772705;
Milan-Cologne;911.0;911.0;0;3.528594970703125e-05;1.9311904907226562e-05;0.1818850040435791;
Barcelona-Calais;1326.0;1326.0;1326.0;2.3603439331054688e-05;3.0517578125e-05;0.0007317066192626953;
