73;0;0;0;0;0;0;0;0;32;
0;0;0;0;0;0;0;1;12;92;
0;0;0;0;0;0;0;0;0;105;
76;0;0;0;0;1;0;0;0;28;
91;0;0;0;0;1;0;0;0;13;
92;0;0;0;0;0;0;0;0;13;
