219;0;0;0;1;1;0;0;0;60;
0;0;0;0;1;0;1;3;21;255;
239;0;0;0;0;2;0;0;1;39;
217;0;0;0;0;5;1;0;1;57;
267;0;0;0;1;1;0;0;0;12;
245;0;0;0;1;1;0;0;0;34;
