ZXING;TESSER;CVBD;ZBAR;COND;DETECT;
0.023978710174560547;0.30819082260131836;0.016650915145874023;0.1791224479675293;0.35082530975341797;0.03985786437988281;
0.022545814514160156;0.3224172592163086;0.012159585952758789;0.22694730758666992;0.019884824752807617;0.02125406265258789;
0.009151220321655273;0.27808213233947754;0.007640838623046875;0.04912924766540527;0.0076084136962890625;0.014452695846557617;
0.002584695816040039;0.07920956611633301;0.004486083984375;0.012572526931762695;0.09978842735290527;0.01543879508972168;
0.017110347747802734;0.1735849380493164;0.00821065902709961;0.12452816963195801;0.015321969985961914;0.029959678649902344;
0.012258052825927734;0.22766613960266113;0.011893033981323242;0.18237590789794922;0.23482227325439453;0.017319440841674805;
0.016962766647338867;0.20769190788269043;0.00994110107421875;0.12563323974609375;0.01581859588623047;0.02381134033203125;
0.008004426956176758;0.11018204689025879;0.007600069046020508;0.04229998588562012;0.006631612777709961;0.01593637466430664;
0.0036759376525878906;0.08000802993774414;0.004399776458740234;0.013496875762939453;0.07961106300354004;0.010763168334960938;
0.02296614646911621;0.45471787452697754;0.011293172836303711;0.2250516414642334;0.021257638931274414;0.026445627212524414;
0.0173342227935791;0.8245885372161865;0.007917642593383789;0.15561389923095703;0.015650033950805664;0.025738000869750977;
0.019792556762695312;0.2527298927307129;0.013772726058959961;0.1782517433166504;0.47299861907958984;0.03174901008605957;
0.009293079376220703;0.5337176322937012;0.012372732162475586;0.06811690330505371;0.006254673004150391;0.017694711685180664;
0.02533435821533203;0.34846997261047363;0.0072934627532958984;0.20482826232910156;0.021677494049072266;0.023509502410888672;
0.020420074462890625;0.31475329399108887;0.005543708801269531;0.15387415885925293;0.5200703144073486;0.026774168014526367;
0.01896953582763672;0.2781798839569092;0.013077974319458008;0.12472200393676758;0.015053033828735352;0.022746801376342773;
0.020554304122924805;0.5707242488861084;0.009538412094116211;0.3765087127685547;0.020780324935913086;0.02645564079284668;
0.020767927169799805;0.45998573303222656;0.008391380310058594;0.23821377754211426;0.021268367767333984;0.029444217681884766;
0.007962703704833984;0.13219118118286133;0.011586666107177734;0.0438075065612793;0.006661176681518555;0.01772928237915039;
0.007923364639282227;0.12090229988098145;0.011816740036010742;0.058133602142333984;0.007088899612426758;0.014938831329345703;
0.0038957595825195312;0.08505964279174805;0.0048105716705322266;0.019383907318115234;0.09180188179016113;0.01912379264831543;
0.009378910064697266;0.15378046035766602;0.008816003799438477;0.08185744285583496;0.006611347198486328;0.014649629592895508;
0.019527912139892578;0.327303409576416;0.008868217468261719;0.16939496994018555;0.5284454822540283;0.026830673217773438;
0.022927045822143555;0.36928725242614746;0.010989904403686523;0.25373220443725586;0.02131199836730957;0.025774240493774414;
0.02042222023010254;0.3489978313446045;0.015913963317871094;0.1870729923248291;0.02077174186706543;0.03034043312072754;
0.00785517692565918;0.12996411323547363;0.011360883712768555;0.06597399711608887;0.006208658218383789;0.013527393341064453;
0.008109807968139648;0.15631484985351562;0.009655952453613281;0.05260491371154785;0.0068395137786865234;0.01333308219909668;
0.016819000244140625;0.4244987964630127;0.009678363800048828;0.17315077781677246;0.014832258224487305;0.02594733238220215;
0.02268385887145996;0.6707587242126465;0.010282516479492188;0.18838119506835938;0.02128911018371582;0.029916763305664062;
0.010925769805908203;0.29372239112854004;0.01081538200378418;0.05137300491333008;0.006605625152587891;0.015204906463623047;
0.021366119384765625;0.31284141540527344;0.011262178421020508;0.16901087760925293;0.34398651123046875;0.03005385398864746;
0.010852336883544922;0.10966134071350098;0.011835336685180664;0.05310845375061035;0.00690007209777832;0.016060829162597656;
0.005445241928100586;0.16144990921020508;0.008205652236938477;0.01874828338623047;0.003186941146850586;0.012961626052856445;
0.008953094482421875;0.17427492141723633;0.013081073760986328;0.0760641098022461;0.19277596473693848;0.015900611877441406;
0.021294593811035156;0.27452778816223145;0.013437986373901367;0.19293713569641113;0.019684791564941406;0.026952266693115234;
0.021147966384887695;0.26573944091796875;0.01107478141784668;0.18805551528930664;0.5044481754302979;0.025002717971801758;
0.013666868209838867;0.21157383918762207;0.006815433502197266;0.17725300788879395;0.2406320571899414;0.017806529998779297;
0.022238731384277344;0.7597184181213379;0.013489007949829102;0.1756758689880371;0.01984262466430664;0.02874135971069336;
0.0182952880859375;0.3377535343170166;0.014562845230102539;0.13408803939819336;0.01627206802368164;0.021332263946533203;
0.01704120635986328;0.23975872993469238;0.014655590057373047;0.12497496604919434;0.017903804779052734;0.027704954147338867;
0.021402359008789062;0.396742582321167;0.009512662887573242;0.21730279922485352;0.022240638732910156;0.023194313049316406;
0.022284507751464844;0.853926420211792;0.009747982025146484;0.2283461093902588;0.021827220916748047;0.026011228561401367;
0.022110939025878906;0.6183769702911377;0.017170429229736328;0.17247366905212402;0.02122807502746582;0.029160261154174805;
0.02334904670715332;0.29683780670166016;0.02230525016784668;0.20358657836914062;0.019117355346679688;0.03196454048156738;
0.02413773536682129;0.36972665786743164;0.0076274871826171875;0.2045578956604004;0.02154254913330078;0.023398160934448242;
0.008400201797485352;0.12418842315673828;0.006649017333984375;0.05393815040588379;0.0065991878509521484;0.0163724422454834;
0.0023584365844726562;0.07645606994628906;0.00428318977355957;0.013999223709106445;0.07610154151916504;0.012465953826904297;
0.011323213577270508;0.4775536060333252;0.008927345275878906;0.07359528541564941;0.006507158279418945;0.01683807373046875;
0.007819175720214844;0.18060588836669922;0.008489847183227539;0.08084559440612793;0.006242036819458008;0.017060518264770508;
0.009054183959960938;0.1011357307434082;0.010782718658447266;0.06125521659851074;0.007065534591674805;0.013424873352050781;
0.0090179443359375;0.13430309295654297;0.012276411056518555;0.05672931671142578;0.006662130355834961;0.0170285701751709;
0.016355514526367188;0.23553037643432617;0.011552810668945312;0.1278550624847412;0.26493144035339355;0.025197982788085938;
0.018929481506347656;0.19735503196716309;0.014562368392944336;0.16608452796936035;0.015400409698486328;0.0242617130279541;
0.003377676010131836;0.07786941528320312;0.004206657409667969;0.011295080184936523;0.07312273979187012;0.013274669647216797;
0.023453235626220703;0.37651515007019043;0.012249946594238281;0.14338946342468262;0.5402295589447021;0.029654979705810547;
0.007662773132324219;0.1100468635559082;0.008617639541625977;0.06085538864135742;0.006674289703369141;0.017589807510375977;
0.01822209358215332;0.20058560371398926;0.013521671295166016;0.11639618873596191;0.015505313873291016;0.025154829025268555;
0.00234222412109375;0.07210540771484375;0.004247188568115234;0.013706207275390625;0.07827210426330566;0.01378941535949707;
0.010472297668457031;0.14342379570007324;0.014080286026000977;0.06249499320983887;0.0066187381744384766;0.01925349235534668;
0.024575233459472656;0.6704578399658203;0.010978937149047852;0.20441532135009766;0.020774126052856445;0.026513099670410156;
0.006529331207275391;0.13829421997070312;0.012820243835449219;0.06586718559265137;0.006045103073120117;0.01305842399597168;
0.011281251907348633;0.11858010292053223;0.011875629425048828;0.05508589744567871;0.007192850112915039;0.014076709747314453;
0.021588802337646484;0.3046097755432129;0.01772451400756836;0.1969318389892578;0.02098226547241211;0.026534557342529297;
0.023525714874267578;0.7530832290649414;0.009722471237182617;0.2008812427520752;0.9885830879211426;0.026514768600463867;
0.022414684295654297;0.5731160640716553;0.011770009994506836;0.3478679656982422;0.022037506103515625;0.026132583618164062;
0.018825054168701172;0.27489423751831055;0.016030311584472656;0.12543869018554688;0.014814376831054688;0.026034832000732422;
0.02089715003967285;0.24834966659545898;0.01792597770690918;0.19211125373840332;0.4833807945251465;0.033384084701538086;
0.008266448974609375;0.11099123954772949;0.010892868041992188;0.0457761287689209;0.006964921951293945;0.01391911506652832;
0.022150516510009766;0.3280024528503418;0.015088319778442383;0.17158842086791992;0.3588123321533203;0.03317904472351074;
0.02172064781188965;0.30535101890563965;0.010741949081420898;0.21046876907348633;0.55184006690979;0.030013322830200195;
0.02438664436340332;0.3019545078277588;0.01545572280883789;0.17590570449829102;0.3355753421783447;0.03008103370666504;
0.0079345703125;0.18463706970214844;0.012366294860839844;0.06886672973632812;0.00684356689453125;0.01592564582824707;
