Athens;2.484868347644806;2.484868347644806;2.484868347644806;2.484868347644806;2.484868347644806;2.484868347644806;2.484868347644806;2.484868347644806;2.4848682284355164;2.484868288040161;2.484868288040161;2.484868288040161;2.4848681688308716;2.4848682284355164;2.484868109226227;2.484868049621582;2.484868049621582;2.484868049621582;2.484868049621582;2.484868049621582;2.484868049621582;2.484868049621582;2.484868049621582;2.484868049621582;2.484868049621582;2.484868049621582;2.4848679900169373;2.4848679900169373;2.4848679900169373;2.4848679900169373;
Calais;2.56505024433136;2.56505024433136;2.5650500059127808;2.565049886703491;2.565049886703491;2.5650497674942017;2.5650495886802673;2.565049648284912;2.565049409866333;2.565049171447754;2.565049171447754;2.565048933029175;2.5650488138198853;2.5650486946105957;2.565048635005951;2.5650484561920166;2.565048396587372;2.5650482177734375;2.5650481581687927;2.5650479197502136;2.565047860145569;2.565047800540924;2.5650476217269897;2.5650474429130554;2.5650473833084106;2.565047264099121;2.5650472044944763;2.565047025680542;2.5650469064712524;2.5650468468666077;
Cherbourg;2.197186231613159;2.197186231613159;2.197186231613159;2.197186231613159;2.197186231613159;2.197186231613159;2.197186231613159;2.197186231613159;2.197186231613159;2.1971861720085144;2.1971861720085144;2.1971861720085144;2.1971861720085144;2.1971861720085144;2.1971861720085144;2.1971861720085144;2.1971861720085144;2.1971861720085144;2.1971861720085144;2.1971861124038696;2.1971861124038696;2.1971861124038696;2.1971861124038696;2.1971861124038696;2.197186052799225;2.1971859335899353;2.1971859335899353;2.197186052799225;2.197186052799225;2.1971859335899353;
Cologne;2.4848101854324343;2.4848100900650025;2.484809970855713;2.484809947013855;2.484809947013855;2.484809947013855;2.484809947013855;2.484809899330139;2.4848098754882812;2.4848097801208495;2.4848097801208495;2.4848097801208495;2.4848097562789917;2.4848097562789917;2.4848096132278443;2.4848095178604126;2.4848094940185548;2.4848094940185548;2.484809422492981;2.4848093748092652;2.4848093748092652;2.4848093748092652;2.484809136390686;2.48480908870697;2.48480908870697;2.48480908870697;2.48480908870697;2.4848090171813966;2.4848089694976805;2.4848089694976805;
Geneva;2.079505999883016;2.0795058806737265;2.0795058409372964;2.0795058409372964;2.0795058012008667;2.079505761464437;2.079505721728007;2.0795056025187173;2.079505523045858;2.0795054833094277;2.0795054038365683;2.079505364100138;2.079505364100138;2.0795052448908486;2.0795052448908486;2.079505205154419;2.079505125681559;2.0795050859451294;2.0795050064722695;2.07950488726298;2.07950488726298;2.0795048475265503;2.0795047283172607;2.079504688580831;2.079504688580831;2.079504609107971;2.0795045296351113;2.0795045296351113;2.0795045296351113;2.079504450162252;
Gibraltar;2.7079718112945557;2.7079718112945557;2.7079718112945557;2.7079718112945557;2.7079718112945557;2.7079718112945557;2.7079718112945557;2.7079718112945557;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;2.707971692085266;
Hook of Holland;2.079472609928676;2.079472541809082;2.079472507749285;2.079472507749285;2.079472507749285;2.079472371510097;2.079472371510097;2.079472371510097;2.0794723374503;2.079472303390503;2.0794722012111118;2.079472167151315;2.079472133091518;2.079472064971924;2.0794719627925327;2.0794718946729387;2.079471860613142;2.079471860613142;2.079471860613142;2.0794718265533447;2.0794718265533447;2.0794717924935475;2.0794717584337508;2.0794716562543596;2.079471622194563;2.0794715540749684;2.0794714178357805;2.0794714178357805;2.0794713497161865;2.0794713156563893;
Lisbon;2.484839677810669;2.484839677810669;2.484839677810669;2.484839677810669;2.484839677810669;2.484839677810669;2.484839677810669;2.484839677810669;2.484839677810669;2.484839677810669;2.484839677810669;2.484839677810669;2.484839677810669;2.4848395586013794;2.4848395586013794;2.4848395586013794;2.4848395586013794;2.48483943939209;2.48483943939209;2.48483943939209;2.4848393201828003;2.48483943939209;2.48483943939209;2.48483943939209;2.4848392009735107;2.4848392009735107;2.4848392009735107;2.4848392009735107;2.4848392009735107;2.4848392009735107;
Lyons;2.3025679221520057;2.3025678854722242;2.302567848792443;2.3025678304525523;2.3025677570929894;2.3025677387530985;2.302567720413208;2.3025676837334266;2.3025676287137546;2.3025675736940823;2.3025675553541918;2.3025675003345194;2.302567481994629;2.302567426974957;2.302567408635066;2.302567335275503;2.3025673169356127;2.3025672068962684;2.3025671518765964;2.302567115196815;2.302567115196815;2.302567041837252;2.3025669684776893;2.3025669134580173;2.3025668951181264;2.302566858438345;2.3025668400984545;2.3025668400984545;2.3025666933793287;2.3025666750394382;
Marseilles;1.3863521099090577;1.386352038383484;1.38635196685791;1.3863518714904786;1.3863517880439757;1.386351752281189;1.3863516449928284;1.3863515615463258;1.386351478099823;1.3863514184951782;1.3863513231277467;1.3863512873649597;1.3863512039184571;1.3863511085510254;1.3863510370254517;1.3863509535789489;1.3863508582115174;1.3863507986068726;1.386350691318512;1.3863506317138672;1.3863505482673646;1.3863504648208618;1.386350393295288;1.3863503456115722;1.3863502264022827;1.38635014295578;1.3863500952720642;1.3863500237464905;1.3863499522209168;1.386349868774414;
