1;2.1317464665820203;1.074979727363421;0.7044886843197875;0.5461288118321035;0.3755187752346198;0.24991259232370389;0.1641014149515993;0.11232280845029487;0.10369723797258404;0.0749414360228305;0.05576385945702592;0.03805561811249289;0.03761808651163139;0.03703200271249645;0.027905406799012173;
3;1.5192737790445487;0.3208113474840367;0.17186801163134752;0.10876963297939962;0.06484236331501354;0.03684352618573165;0.036704161629098016;0.023500306544721954;0.026125588055475855;0.018523170440285293;0.015540044933678237;0.017320240523312585;0.01369467715051508;0.012179064804782954;0.022972917891887913;
4;2.0305509216645183;0.44762055488193736;0.21017853696556651;0.1602141092367032;0.10555967513252706;0.08437767548157889;0.05623819668065099;0.04248497985741671;0.037997508914593386;0.034158071913920784;0.02987394599682268;0.036682795760605263;0.017127128838397124;0.020379318033947665;0.014345777864732286;
5;3.088958501815796;1.391870678961277;0.8612505697955688;0.5345232423394919;0.3750483880440394;0.22610821773608525;0.18705051932483913;0.1295056646068891;0.09027050373454888;0.10488728638738394;0.0688090077911814;0.05734910101940235;0.07028676327317954;0.04386317649235328;0.0387488787372907;
6;3.1294363300005594;1.3291577398777008;0.753808922568957;0.45955667048692705;0.32334519972403847;0.21359490528702735;0.14181122307976088;0.11625940265754858;0.090260640407602;0.06684670113027096;0.06369941079368194;0.05815826362619798;0.039150413560370606;0.03995825580010812;0.04171014241874218;
7;1.9135176814519441;0.6192414148304707;0.38561580057900685;0.23294932887149164;0.13041733580235487;0.08691881988675167;0.06934703370699516;0.06022187271036017;0.04363133978003111;0.03298547073530081;0.026773183373734355;0.02880659348403032;0.022284792580952246;0.020523843964418538;0.019305552726086132;
8;3.3137627910165226;1.6037124553147484;1.1139550708672579;0.7271748873240808;0.4895212516626891;0.3173966883298229;0.29624369017341556;0.1781709218288169;0.13070183444549055;0.10018849098945365;0.10919044528375654;0.06224237897378557;0.07743882059174426;0.04711693881408257;0.04663872702375931;
10;2.4351663766872313;1.0607512951606797;0.6691870164303553;0.44165303700027014;0.29680522061174824;0.20074824567529417;0.1448322150501467;0.10093899665489084;0.08633675860861938;0.06828767828465927;0.05215018969916162;0.045951486831264834;0.034772789371865134;0.03432143549434841;0.03525212425960317;
11;3.921755239367485;2.237809970974922;1.142718493938446;0.6500135585665703;0.47346843779087067;0.31756958458572626;0.2249279897660017;0.1976559185422957;0.1600354928523302;0.12606109073385596;0.09187581995502114;0.08790757646784186;0.08463126653805375;0.07542609982192516;0.0761869684793055;
12;1.3568112943321466;0.3380730491181886;0.20117854805210153;0.125866276023255;0.07290522973179012;0.05121808796114213;0.037337689987711004;0.0336770023521338;0.0207467675869781;0.014664074900006322;0.01758508706415022;0.011824764251532787;0.008726065805358058;0.008725357051573795;0.008153589112004516;
