Athens;7.292061805725098;6.298367881774903;5.489162445068359;4.822174453735352;4.267581367492676;3.8036836624145507;3.4141071796417237;3.0860305309295653;2.8091012954711916;2.5747849464416506;2.3759719848632814;2.2067244052886963;2.0620908737182617;1.93795804977417;1.8309217691421509;1.7381725788116456;1.657396960258484;1.5866903066635132;1.5244841814041137;1.4694847822189332;
Calais;6.337048979366527;4.39869218714097;3.2688286164227653;2.5770377411561856;2.136859550195582;1.8450847092796774;1.643337705556084;1.4981510358698227;1.3898714219822603;1.3065826822729671;1.240803921923918;1.1876744382521685;1.1439326931448544;1.1073251612046187;1.0762529793907614;1.049554838853724;1.0263690387501436;1.0060441599172705;0.9880791341557222;0.9720828953911277;
Cologne;6.300093523661295;4.342867867151896;3.169359572728475;2.444642512003581;1.988373295466105;1.6927358229955038;1.4938859542210896;1.3547090450922648;1.2535518884658814;1.1775092283884685;1.1186521609624227;1.0719441890716552;1.0340791622797647;1.0028187870979308;0.9766043742497762;0.9543226838111878;0.9351602117220561;0.9185102979342142;0.9039123018582662;0.8910105744997661;
Copenhagen;6.268935471773148;4.091910675168037;2.864568129181862;2.15612905472517;1.7387238591909409;1.4825150519609451;1.3167933002114296;1.2038316428661346;1.1231423392891884;1.0631678849458694;1.0170896872878075;0.9807017259299755;0.9513008445501328;0.9270846806466579;0.9068118147552013;0.8896027393639088;0.8748184069991112;0.8619843646883965;0.8507413603365421;0.8408127315342426;
Gibraltar;7.0687119620186945;5.905301911490304;5.006285735539028;4.299595969063895;3.7376434803009033;3.2872956820896695;2.92426449911935;2.630038397652762;2.3901944841657365;2.193404197692871;2.030765209879194;1.8953002520969935;1.7815520763397217;1.6852557829448156;1.6030739886420113;1.5323875291006905;1.4711318016052246;1.417670590536935;1.37069913319179;1.3291703292301722;
Hamburg;6.986946165561676;5.529359936714172;4.4631911516189575;3.667129248380661;3.0674175322055817;2.6140591204166412;2.270210087299347;2.007871299982071;1.8058890402317047;1.6485541313886642;1.524369478225708;1.424986258149147;1.3443488031625748;1.2780474573373795;1.2228477448225021;1.1763536781072617;1.1367713660001755;1.1027421951293945;1.0732248723506927;1.0474123805761337;
Hook of Holland;6.089207195100331;3.774246034168062;2.633752561750866;2.0279337905702137;1.6815211659386045;1.4675525483630953;1.3258745272954304;1.226481829370771;1.1534223897116525;1.0976654177620297;1.0538005828857422;1.0184228817621868;0.9892968336741129;0.964900499298459;0.9441649573189872;0.9263188867341905;0.9107924756549653;0.897156088125138;0.8850799344834828;0.8743065879458473;
Madrid;6.292523776783662;4.276835539761712;3.118205855874454;2.422823625452378;1.9910367236417883;1.7116032558328964;1.5223473450716805;1.3884257218417;1.2898827019859762;1.21489478560055;1.156184946789461;1.109102676896488;1.0705704338410322;1.0384859267403097;1.0113718825228073;0.9881637552205254;0.9680772073128644;0.950522640172173;0.9350490464883692;0.9213057966793284;
Marseilles;6.710034132003784;4.973295489947001;3.8262200355529785;3.0466912587483725;2.509270270665487;2.1336495776971183;1.8662424683570862;1.6715268890062969;1.5262411733468373;1.4151868621508281;1.3283515274524689;1.259037474791209;1.2026785413424175;1.1560970445473988;1.1170361936092377;1.0838608145713806;1.0553641815980275;1.0306401153405507;1.0089970777432125;0.9898996651172638;
Paris;6.37884344774134;4.298914727042703;3.116805876002592;2.41386939497555;1.980678172672496;1.701863169670105;1.5136899807873894;1.380809089716743;1.2831366132287418;1.208842165329877;1.150674497379976;1.1040131905499626;1.0658065992243149;1.0339731819489424;1.0070517589064205;0.9839900872286629;0.9640130470780766;0.9465382765321171;0.9311203290434444;0.9174129331813139;
Vienna;6.865450000762939;5.270314693450928;4.15581443309784;3.358277201652527;2.7816082715988157;2.361937952041626;2.0538667678833007;1.8248329639434815;1.6518179774284363;1.5187788248062133;1.4146023511886596;1.3315739035606384;1.2642939567565918;1.20893737077713;1.1627554297447205;1.1237428545951844;1.0904140949249268;1.0616523504257203;1.0366056323051454;1.0146154284477233;
Barcelona;6.590071808208119;4.8759464784102;3.726161414926702;2.9380391294305976;2.3945377306504683;2.017310521819375;1.751927137374878;1.5614395249973645;1.4214307178150525;1.3159601905129172;1.2346000996502964;1.170448194850575;1.118856061588634;1.0766298229044133;1.041528951038014;1.011949360370636;0.9867199659347534;0.9649699980562384;0.9460412643172524;0.9294282143766229;
Brussels;6.53372441805326;4.768213969010573;3.626309633255005;2.8666179730341983;2.3537629751058726;2.001832604408264;1.7548395762076745;1.576804179411668;1.4448572397232056;1.3444231473482573;1.266083231339088;1.2036278522931612;1.152868234194242;1.1109119378603423;1.075715789428124;1.0458052800251887;1.020095142034384;0.9977718270741976;0.9782153230447036;0.9609457208560064;
Cherbourg;6.928441683451335;5.284653451707628;4.1177999178568525;3.274494727452596;2.6644096639421253;2.224678383933173;1.9075438578923543;1.6770006285773382;1.5069977309968736;1.3793422778447468;1.281573600239224;1.2052010430230036;1.1444110472997029;1.0951782597435846;1.0546739763683743;1.0208773480521307;0.9923200474845039;0.9679172966215346;0.9468545582559373;0.9285110897488065;
Geneva;5.955653792933414;3.5527183633101616;2.3417823753858866;1.7262114223680998;1.4011120733461881;1.2157981082012779;1.1010543923628957;1.0246975359163786;0.9708472239343744;0.9310873495905023;0.9006448043020148;0.8766471241649828;0.8572761259580913;0.8413308576533669;0.827988790838342;0.8166689966854296;0.8069501676057514;0.7985196678262008;0.7911408167136343;0.7846312397404721;
