Athens;5.90100622177124;5.523490905761719;3.953987741470337;2.028944253921509;0.955820643901825;0.397131422162056;0.13094126991927624;0.021067093359306455;0.006267888704314828;0.0035093856044113637;0.0011535164900124072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Calais;4.270997096510494;0.9352657490902964;0.13996986558434882;0.019370357404541745;0.001690639994408497;0.0003389253628590856;0.000107199460377588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Cologne;4.794744404157003;1.144265630841255;0.12623166761671503;0.01773587285230557;0.004031789613266786;0.0007416123524308204;0.00011571050078297654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Copenhagen;4.204026736319065;0.8852665420272388;0.14343131275381893;0.013578820857219398;0.002476103021763265;0.0003437801351537928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Gibraltar;5.501226902008057;3.078015991619655;1.3659462417875017;0.5480607875755855;0.16937602098499024;0.04838309623301029;0.012740550180231886;0.0022193009333152857;5.293761829047331e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Hamburg;5.890750586986542;4.9590663611888885;1.856793388724327;0.47127723367884755;0.11531329608988017;0.01987787225516513;0.003208267364243511;0.0009237548802047968;0.00036685416125692427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Hook of Holland;4.461429130463373;0.6005833386000068;0.08811698723972465;0.00886218082381501;0.00042850282209526213;4.3595004605040665e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Madrid;5.079198584837072;1.0904242442372967;0.08884544983790393;0.0027027572505176067;2.7109594906077665e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Marseilles;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;
Paris;4.666894253562479;1.0136557313997079;0.13945802583304398;0.0092144262538675;0.0016480773509315709;2.7170442455612563e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Vienna;5.66640796661377;3.1530230760574343;0.9077891811728478;0.20424161171540617;0.025454810205883405;0.003046760568395257;0.0007263231556862593;3.799498081207276e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Barcelona;5.9333720207214355;5.265545845031738;2.1192647327076304;0.4359511939639395;0.04609538936479525;0.003383735681629994;0.0006719689117744565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Brussels;5.972375502953162;5.262918674028837;1.7769617438316345;0.28894096562782157;0.024839324948306266;0.0026044913684017956;0.0007960482930334714;0.00010957594853467666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Cherbourg;5.972204579247369;5.530098385281033;2.6205113199022083;0.7848013109631009;0.12552522867918015;0.008947891907559501;0.00037341896030637954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Geneva;3.72307813167572;0.30152511929995135;0.018022550367995313;0.0020080275441470897;0.0008002227466357382;0.00047016673182186325;0.00014379993081092834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Lisbon;5.756271600723267;3.5134650468826294;1.1094125974923372;0.2616977191064507;0.04118366204202175;0.003317293431609869;0.0005552187911234796;6.32797193247825e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Lyons;4.6968112412620995;0.7292095186627087;0.04058520841028761;0.004201136529445648;0.0004339203313814805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Milan;5.624970782886852;2.822300276973031;0.6433755076405677;0.10261752439493482;0.004450105638666587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Rome;5.269867355173284;1.8391027017073198;0.3261662289838899;0.018981496210802685;0.00028212470087138087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Stockholm;5.845508861541748;3.701994204521179;1.026668657362461;0.2147628261242062;0.02558862800724455;0.0026326076476834714;0.0004029683768749237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Munich;5.034564073269184;1.3375298753380775;0.2563056887055819;0.026260010808563;0.0010475005524662824;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
