Athens;0.004848808509996161;0.004802041401853785;0.004756123357219621;0.004711033689090982;0.0046667494054418055;0.004623250337317586;0.0045805154542904345;0.004538524750387296;0.004497260699281469;0.0044567037199158225;0.004416837188182398;0.004377642704639584;0.0043391056300606575;0.004301208123797551;0.004263934510527178;0.004227271064883098;0.0041912032873369755;0.004155716119566932;0.004120796377537772;0.004086429841117933;
Calais;0.0032184430105296675;0.003160279827117098;0.0031147245214978125;0.0030703904357163563;0.00287865887495333;0.0028396628562511656;0.002801652707549853;0.0027645926337059147;0.0027284473814207185;0.0026931850811439183;0.0026470750864759527;0.002613691393943394;0.0025810943034765147;0.002549256759640925;0.0025181533333927613;0.0024620241319473065;0.002432596163570826;0.002403825326302253;0.002375690335825579;0.0023481706456924952;
Cologne;0.0095703655659842;0.009288504803165173;0.00881924717881096;0.008573376228256772;0.008339576052579407;0.008108531604132925;0.007893269266545152;0.007566299030440859;0.007377464781166054;0.007196961283140505;0.007024270036102583;0.00685891410006055;0.006700456648832187;0.006548490803106688;0.006309991094167344;0.0057903503281219555;0.005664264457300306;0.005512472639869277;0.005397018330404535;0.004806527028752801;
Copenhagen;0.01097374926757766;0.010452679198351689;0.00962878314203408;0.009156185466054012;0.008794119667072664;0.00842948594072368;0.008116752722344245;0.00782444071410282;0.007550713657110464;0.007293941198440734;0.007052673488942673;0.0068256146641942905;0.006319778220131411;0.006118928717114613;0.005902642683395243;0.005648883284266049;0.0052025312497789855;0.0050557455124362605;0.004870077173109166;0.004738794477816555;
Gibraltar;0.002513091337667512;0.0024955262280335383;0.0024781963064534856;0.0024610966335915562;0.0024442226401463684;0.002409520679585902;0.0023932215699460357;0.002377133255192478;0.002361251997561859;0.0023455738555639982;0.002330094438678186;0.0023148111441904412;0.002299719415272453;0.0022848152148071676;0.002270096476422623;0.0022555591422133148;0.0022411999109733316;0.0022270151447238667;0.0022130025026854128;0.0021991588541173507;
Hamburg;0.009096009758650325;0.008771422231802717;0.008580718567827716;0.008397145065828227;0.008220333111239597;0.008049937525356654;0.007885637511208188;0.007727131509454921;0.007574135684990324;0.007426387324812822;0.007283634957275353;0.007091495601343922;0.006958602818485815;0.006830033489677589;0.006705595034873113;0.0064795992147992365;0.006365651606756728;0.006255197920836508;0.0061480892181862146;0.006044184527127072;
Hook of Holland;0.0022614543489734864;0.00222922499718455;0.002197867030710248;0.0021244534360621834;0.0020955621321696698;0.002067416315271874;0.0020399879244255965;0.002013250062840858;0.0019871773332678934;0.0019617452039494224;0.0019369309898355;0.0019127124112509634;0.0018890686942974017;0.0018659796873440168;0.0017718672398976715;0.0017516323970907944;0.0017318350077229774;0.0017096176085206458;0.0016907155596917228;0.0016529019922018051;
Madrid;0.01063602468553547;0.01019906398056157;0.009780440346837756;0.009379774256718947;0.009028095353963128;0.008583562479436617;0.00828282445367864;0.008000938206404337;0.007736247971907313;0.0074872774678035915;0.0072527158027857214;0.006860449042612933;0.006652963451308417;0.006456733391507228;0.00627090031048283;0.006094688201675822;0.005843462820527801;0.005686146178477965;0.005520808250259827;0.005378699098775328;
Marseilles;0.0038175348927325103;0.003758359451846142;0.00370090223683898;0.0035753464750693333;0.0035225437338037104;0.00347120360796301;0.0033448435703273085;0.0032876921492667557;0.0032424521220188276;0.003198380314036816;0.003155433116868759;0.0031135683893808164;0.003055884390050778;0.003016367538900037;0.0029778103077357323;0.002940179532743059;0.0027219078086394197;0.002689097696323491;0.0026570325608190615;0.0025970879542001057;
Paris;0.010827600245487274;0.010365934330312646;0.009938906339812092;0.009389866784605308;0.008639582033056821;0.008308108800145634;0.008015930941088727;0.00774204617996207;0.007484852956087493;0.0072223096589475655;0.006964928573271369;0.006577609270393355;0.00637703180194983;0.006187355344402878;0.005644916990337044;0.00513372312664561;0.004913059926954755;0.0047870909312383875;0.004595395835862933;0.004342206931409344;
Vienna;0.011072627891553565;0.010800526101957076;0.010540178581140935;0.009992445237003267;0.009764080663444474;0.009544923255452887;0.009334454327472486;0.009074348557624035;0.008880869632412214;0.008508018103020732;0.008333445328753441;0.008165227819699795;0.008003038866445423;0.007846576954761986;0.007695556420367211;0.00754971281712642;0.0073416130398982204;0.007206585905805696;0.00675606877921382;0.006632052019995172;
Barcelona;0.005988743812353773;0.005874609114305878;0.005703552951507101;0.0055686047417111695;0.005468321974727918;0.0053640800417104565;0.005270645474824546;0.005180263428800655;0.005092787865909155;0.0050080831993413585;0.004926021213495088;0.004846483328781853;0.0047693546710599385;0.004694529502144592;0.004608597419891422;0.004534903631958348;0.004466877616571516;0.004400768329188312;0.004336496828314425;0.004273987936109982;
Brussels;0.005397404059364747;0.005294593616361873;0.005195445888183223;0.005089810856868728;0.004997723089987771;0.004908754267559674;0.004822752200058089;0.0047395730608304106;0.004659082305107194;0.0045659531919787135;0.004490892734163656;0.00424727698667154;0.0041468579919847585;0.004082897662346323;0.0040207941805979665;0.003960468539914403;0.0038357442300856258;0.0037803330812424133;0.003726429747005638;0.003669404898223897;
Cherbourg;0.005263093176634154;0.005188596214995616;0.00511603106214251;0.004652326912037097;0.004533432837989595;0.004474229061290518;0.004416445213589921;0.004298326931247074;0.004244475146859056;0.004191865077397476;0.004140452953935083;0.004090200947959804;0.004041071696620848;0.003993027869405018;0.0039460348036502385;0.003900060559519463;0.0038529428808639445;0.003808956548002445;0.003715679495750616;0.0036657864046800467;
