Athens;0.0011990112645435147;0.001189927886298392;0.0011809786126832477;0.0011721609364030883;0.0011634716574917547;0.0011549078379175625;0.0011464671304565854;0.0011381471122149378;0.0011299446021439507;0.0011218573985388503;0.0011138834452140145;0.001106019882718101;0.001098264820757322;0.00109066498989705;0.001083238211867865;0.0010759109558421188;0.001068680481694173;0.0010615452469210141;0.0010545029217610136;0.0010475521310581825;
Calais;0.0008063982977011405;0.000795449416139437;0.0007847845567191732;0.000774393391004517;0.0007642653234891922;0.0007543907032574198;0.0007447602487552692;0.0007353650195428225;0.0007261966003331027;0.0007172509217258159;0.0007085357133559335;0.000700023424167953;0.0006917069755111108;0.0006835799444268239;0.0006756358125130646;0.0006678686053526369;0.0006602725980508909;0.0006528422874158851;0.0006455722960869453;0.0006384574919459684;
Cologne;0.0003817823337158188;0.00037924045075972873;0.00037673174131972094;0.0003742554355994798;0.0003718110296176746;0.0003693979335366748;0.00036701562494272365;0.0003646633199726542;0.0003623478410493893;0.0003600722096355942;0.0003578245862930392;0.00035560451506171374;0.0003534114691622866;0.00035124494800887384;0.0003491043962033776;0.00034698952852825943;0.00034489970760963237;0.00034283462785727656;0.00034079385756437356;0.00033877687092171983;
Copenhagen;0.0005470823784889944;0.0005412800401245477;0.0005355984280868142;0.0005300339462337433;0.0005245826282589405;0.0005192412991164019;0.0005140067692082084;0.0005088756938675942;0.0005038451186010207;0.0004989287003809295;0.0004941480324305303;0.0004894573517049139;0.00048485414663446136;0.00048033601024144446;0.00047590063741154154;0.0004715457848760707;0.0004672692284657387;0.00046306891044878284;0.0004589428444887744;0.0004548890087789914;
Gibraltar;0.0007812771863037986;0.0007766995840938762;0.0007721738158059972;0.0007676990083252479;0.000763274434055867;0.0007588991866214201;0.0007545723409358678;0.0007502931943495891;0.0007460608384073046;0.0007418747679496716;0.0007377341223348464;0.0007336560956900939;0.0007297348493011668;0.0007258544210344553;0.0007220134679560683;0.0007182120274852163;0.0007144490747512984;0.000710724329110235;0.0007070369028951973;0.0007033866173255124;
Hamburg;0.0008865722302289214;0.0008790593574303784;0.0008716707761777798;0.0008644024137538509;0.0008572517253924161;0.0008502161945216358;0.0008432926979367039;0.0008364919422092498;0.0008298080820168252;0.0008232280433730921;0.0008167495461748331;0.0008103700438368833;0.0008040875763981603;0.0007978999428814859;0.0007918047367638792;0.0007858002481953008;0.0007798844444550923;0.0007740549708614708;0.000768310498642677;0.0007626490196344093;
Hook of Holland;0.00097662856015155;0.0009554216535651081;0.0009350917361665605;0.0009155858992709822;0.0008969708689532819;0.0008792131182937217;0.0008621272115435984;0.0008456759415345178;0.0008298311433810298;0.0008145601473404982;0.0007998269717236759;0.0007856039966489854;0.0007718653585124273;0.0007585870182429929;0.0007457463486519243;0.0007333222678252717;0.0007212951105819749;0.0007096462743772593;0.0006983699003328747;0.0006874483071788702;
Madrid;0.000769734226838302;0.0007598851901574937;0.0007502769722658046;0.0007409008599899928;0.0007317485672983286;0.0007228123504319228;0.0007140846342629041;0.0007056087334229447;0.0006973683463430087;0.0006893122562734574;0.0006814341921948225;0.0006737286072594169;0.0006661897132289596;0.0006588124297730461;0.000651591584969805;0.0006445223073516151;0.0006375998752499821;0.0006308200621895273;0.0006241783433806096;0.000617670601059217;
Marseilles;0.0005961474683620812;0.0005912967238449104;0.0005865227649337612;0.0005818238787469454;0.0005771983317875614;0.0005726443620612068;0.0005681603385407167;0.0005637446890129164;0.0005593960389281468;0.0005551126074957816;0.0005508930947447274;0.0005467360212302689;0.0005426678684064731;0.0005386835449219992;0.0005347561867286762;0.0005308846169403599;0.0005270678090406969;0.0005233042969242282;0.0005195932960001907;0.000515933585120365;
Paris;0.0007267982094644514;0.0007177523152409669;0.0007089210489271756;0.0007002968623590492;0.0006918752932345823;0.0006836613876443795;0.0006756335608181817;0.0006677856688517803;0.0006601118939750664;0.000652606380326153;0.000645263896063518;0.0006380790227387264;0.0006310471067348879;0.000624163294560276;0.000617423006641569;0.000610821764840854;0.0006043554077383733;0.000598019797454232;0.0005918113533612888;0.0005857260056312525;
Vienna;0.000313077859027544;0.00031192542955977843;0.00031078138199518434;0.0003096455940976739;0.0003085179829213303;0.0003073984946240671;0.0003062870309804566;0.0003051834246434737;0.00030408769816858694;0.0003029997009434737;0.00030191940531949514;0.0003008466395840514;0.00029978146267239936;0.0002987237079651095;0.0002976732466777321;0.00029663017703569495;0.0002955941956315655;0.00029456539632519705;0.0002935436634288635;0.0002925289074482862;
Barcelona;0.0005104768464331177;0.0005069523262632588;0.0005034759934377772;0.0005000470846425742;0.0004966644615210084;0.0004933271755527875;0.000490034388679884;0.0004867852390320464;0.0004835787165740674;0.0004804142306304791;0.0004772907208958217;0.00047420753848696637;0.0004711639048764482;0.0004681588384714401;0.00046519189080837265;0.00046226226814641535;0.0004593693189566362;0.0004565121602023613;0.0004536902733062479;0.00045090293265688655;
Brussels;0.0007955986332560244;0.0007852481408358122;0.000775164695649157;0.0007653383889611667;0.0007557593842368358;0.0007464207575629608;0.0007373234654481236;0.0007284464523903667;0.0007197815088707452;0.0007113215329949386;0.0007030588413517063;0.0006949866740167356;0.000687098934856924;0.000679403578173011;0.0006719924545345398;0.0006647641684349554;0.0006576900839438447;0.0006507650513622838;0.0006439845103439159;0.0006373438149099597;
