logsigmoid;softmargin;128.5308153006229;94.25688733706434;72.63354635293291;58.44632374663847;48.83880202219238;42.12746427777703;37.296141192791076;33.718579030352984;31.000145330773403;28.886083057118753;27.20779064709296;25.850922333322366;24.73609804608937;23.80699278820571;23.02282172614616;22.353498289016674;21.776444146662612;21.274449221074143;20.83420687156157;20.44529306186764;
hardshrink;bcewithlogits;0.20998017398189323;0.19825676632894149;0.1904953963746269;0.1810079719187408;0.17296795654788766;0.16711351055175608;0.1608658514033335;0.15601714302640793;0.15018561798124921;0.1454268826180952;0.14104764922040602;0.13690368323469096;0.1329644257326674;0.12839660285980078;0.12364803844068947;0.1194558415615003;0.11626907319894392;0.11287397086516007;0.10987365269187745;0.10703035844218238;
relu;hingeembedding;85.05678144407004;20.216738922958488;5.275890662143989;1.4119181791600135;0.38458487997463686;0.07312539690727961;0.013530295999832699;0.005131504634538522;0.00287337685208563;0.001277582347393036;0.0001993812620639801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
tanh;mse;
softshrink;hingeembedding;13.838946100658728;0.7257724403074447;0.03290312514011492;0.002545972481328725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
rrelu;hingeembedding;85.7206780091244;
hardsigmoid;bcewithlogits;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;6.578496128320694;
hardshrink;smoothl1;42.21321816161504;7.535263116070418;3.700455643472433;3.411355976027967;3.067501382826934;2.9793151269870743;2.7476827042224556;2.6110184510507484;2.4300437010800358;2.274980346655858;2.172445042878005;2.0017946861809284;1.9333532383927985;1.8295249388887183;1.7210130815029134;1.6844396821537055;1.579558882307359;1.5535712181565107;1.4818380170821115;1.4230866281021157;
gelu;bcewithlogits;0.058065575730966844;0.056633334897739564;0.05527170194829521;0.053975309642144295;0.05273934697108683;0.05155949001243448;0.05043183845940209;0.049352859735971887;0.0483193511050072;0.0473283879084943;0.0463773077350037;0.04546367317342353;0.0445852458566793;0.04373997138351007;0.04292595670877579;0.04214145656948362;0.041384852556381115;0.04065464803277874;0.03994945729823782;0.03926798896201214;
tanh;l1;
celu;crossentropy;518.3688889886415;493.6186338654217;486.8669678215812;485.0710478044944;484.3201896325099;483.9679516950767;483.7653673385408;483.63888011443913;483.5578409824656;483.5038400800373;483.4668224997287;483.441020115417;483.42301863203556;483.41055709578535;483.4018239852123;483.3954040913273;483.3904197906808;483.3864321336941;483.3832393065811;483.3806723902755;
relu6;mse;184.51598160053712;6.214964703934394;3.3782482747722278;2.293710848102399;1.7215816532243857;1.3741729074038092;1.1532084178546373;0.9969788153414373;0.886323959649372;0.80404216397459;0.7399067223304516;0.6885225440247722;0.6431391381372218;0.6064117018934644;0.5760190881736098;0.5507665213175519;0.5294907775029528;0.5113597375838297;0.49575576455118875;0.4821702166365416;
tanh;softmargin;6.578655984940966;6.578655912828981;6.578655836182752;6.578655774636739;6.57865569340253;6.578655612971727;6.578655532854586;6.5786554516029145;6.57865536717627;6.5786552740118305;6.578655195290392;6.578655112507058;6.578655032111908;6.578654966916025;6.578654882295175;6.578654804787963;6.578654729040494;6.57865466386407;6.578654585390844;6.578654492531995;
relu;bcewithlogits;0.019091439455295865;0.01889164866853266;0.01869620659837063;0.01850502811962251;0.01831797888555177;0.018134934929827342;0.017955769723249485;0.01778033261139325;0.017608489670193017;0.017440133313916806;0.01727516792647404;0.017113486912476546;0.016954972377231012;0.016799526298125995;0.01664700520555701;0.016497139912626562;0.016350038981734923;0.016205538978841416;0.01606353987658541;0.01592402081825869;
celu;mse;108.71227473551559;26.77072989783331;20.179435487666172;17.674821745278198;16.355171826593207;15.33488812864601;13.14938951924002;13.414469612006117;12.81041024235574;12.4636450243738;12.172527954296278;12.015259266558797;11.819212528717106;11.762283798629635;11.725696944137253;11.557777475262004;11.430109144700472;11.270359737506523;11.221595769926447;11.142949791944023;
selu;bcewithlogits;0.031485096295247296;0.030434897037893878;0.02946336005522865;0.02856059348702923;0.02771880407320948;0.0269315531008527;0.026193260968145705;0.025499214439721363;0.024846482133330315;0.024231574093022918;0.023650043930134926;0.023099210354753655;0.022577129419550306;0.022083211042339106;0.021614814201251487;0.02116969241439244;0.02074562375927841;0.02034153602471354;0.019955254287184736;0.019584597433192474;
silu;huber;22.66073013481798;2.381042709029133;1.2662784360759838;0.8719704928193701;0.663072634932514;0.541096633173378;0.46464375141902564;0.41332070908988733;0.3765001982378011;0.34840678924230994;0.3257976104420495;0.30680120962826346;0.2903083503464886;0.27564204082513916;0.2623748745189617;0.2502264586384224;0.23900498766020994;0.228573363388732;0.21882950290574354;0.2096944685116946;
celu;softmargin;0.009265002712742212;0.009197542251269569;0.00913152165593529;0.009066877258876503;0.009003549047542936;0.008941482257259383;0.008880624204906745;0.008820927372731774;0.008762345423457033;0.008704837050626309;0.008648361878405618;0.008592882154825166;0.00853836482547979;0.008484776247722915;0.0084320847591418;0.00838026031898424;0.008329275046585075;0.008279101464323658;0.008229715011115949;0.00818109049748553;
