Path;Dijkstra;A Star;Ours;Dijkstra;A Star;Ours;
13-47;0.05127081510206777;0.05127081510206777;0.05127081510206777;0.0004782676696777344;0.00029730796813964844;0.0033500194549560547;
118-70;0.12678585720291768;0.12678585720291768;0.12678585720291768;0.0006392002105712891;0.0020558834075927734;0.004448890686035156;
64-119;0.108169790893618;0.108169790893618;0.18530153148068895;0.0009090900421142578;0.0016791820526123047;0.006585359573364258;
103-40;0.1119182469954848;0.1119182469954848;0.1119182469954848;0.000774383544921875;0.00156402587890625;0.0034592151641845703;
1-69;0.10721749108554779;0.10721749108554779;0.10721749108554779;0.0007405281066894531;0.0018036365509033203;0.0021593570709228516;
116-46;0.15155371204813917;0.15155371204813917;0.15155371204813917;0.0005514621734619141;0.0020537376403808594;0.002156972885131836;
121-37;0.11381095231857652;0.11381095231857652;0.11381095231857652;0.00012803077697753906;0.0019533634185791016;0.0010914802551269531;
44-46;0.11619173026995233;0.11619173026995233;0.11619173026995233;0.000537872314453125;0.0020322799682617188;0.0026519298553466797;
125-2;0.06845988472427778;0.06845988472427778;0.06845988472427778;0.0009915828704833984;0.0012867450714111328;0.003890514373779297;
37-89;0.0830959149950552;0.0830959149950552;0.0830959149950552;0.0007140636444091797;0.001245737075805664;0.0013568401336669922;
51-59;0.017203546172793183;0.017203546172793183;0.017203546172793183;0.00018525123596191406;7.081031799316406e-05;0.0008256435394287109;
53-31;0.0876100442170793;0.0876100442170793;0.0876100442170793;0.0006623268127441406;0.00086212158203125;0.002168893814086914;
56-39;0.09736204529423109;0.09736204529423109;0.09736204529423109;0.0004990100860595703;0.001573801040649414;0.0013017654418945312;
58-13;0.11490447390343494;0.11490447390343494;0.11490447390343494;0.0009033679962158203;0.0015187263488769531;0.0016853809356689453;
39-29;0.0464830026959232;0.0464830026959232;0.0464830026959232;0.00047087669372558594;0.00021886825561523438;0.0013134479522705078;
12-56;0.1145630221947973;0.1145630221947973;0.1145630221947973;0.000560760498046875;0.0006580352783203125;0.00487208366394043;
37-34;0.11867742830107597;0.11867742830107597;0.11867742830107597;0.0010936260223388672;0.0020384788513183594;0.002076387405395508;
109-127;0.03709364344557464;0.03709364344557464;0.03709364344557464;0.0005872249603271484;0.00033402442932128906;0.0013344287872314453;
73-89;0.06222015418065352;0.06222015418065352;0.06222015418065352;0.0009453296661376953;0.0005152225494384766;0.0017266273498535156;
1-102;0.10440404108577006;0.10440404108577006;0.10440404108577006;0.0004622936248779297;0.001729726791381836;0.00147247314453125;
86-114;0.1133284585797375;0.1133284585797375;0.1133284585797375;0.0006337165832519531;0.0015265941619873047;0.00473475456237793;
75-39;0.05458535019233146;0.05458535019233146;0.05458535019233146;0.0006470680236816406;0.000926971435546875;0.0013298988342285156;
3-41;0.04528640868963696;0.04528640868963696;0.04528640868963696;0.0008358955383300781;0.0009222030639648438;0.0013608932495117188;
7-100;0.0593466621768175;0.0593466621768175;0.0593466621768175;0.0005917549133300781;0.0008738040924072266;0.0030264854431152344;
83-128;0.11978272729074779;0.11978272729074779;0.11978272729074779;0.0006489753723144531;0.0026063919067382812;0.0047533512115478516;
56-84;0.052552570473495375;0.052552570473495375;0.052552570473495375;0.00040793418884277344;0.0003006458282470703;0.0012021064758300781;
11-83;0.14195146294728989;0.14195146294728989;0.14195146294728989;0.0012962818145751953;0.0030007362365722656;0.0016303062438964844;
18-29;0.08382195490858768;0.08382195490858768;0.08382195490858768;0.001134634017944336;0.001300811767578125;0.002298593521118164;
127-19;0.06320481768839159;0.06320481768839159;0.06320481768839159;0.00024819374084472656;0.001275777816772461;0.0009629726409912109;
38-113;0.06448916218283274;0.06448916218283274;0.06448916218283274;0.0009105205535888672;0.001619577407836914;0.0015332698822021484;
64-113;0.07247101064174233;0.07247101064174233;0.07247101064174233;0.0006430149078369141;0.0005691051483154297;0.0011761188507080078;
41-36;0.08827804406672368;0.08827804406672368;0.08827804406672368;0.0006046295166015625;0.0007941722869873047;0.0013132095336914062;
125-19;0.06440950420109903;0.06440950420109903;0.06440950420109903;0.00030422210693359375;0.0011930465698242188;0.0010197162628173828;
5-94;0.07416355402189989;0.07416355402189989;0.07416355402189989;0.0004343986511230469;0.0014812946319580078;0.0009949207305908203;
84-93;0.08031347518346232;0.08031347518346232;0.08031347518346232;0.0007481575012207031;0.0005481243133544922;0.0012395381927490234;
51-26;0.05997544325115811;0.05997544325115811;0.05997544325115811;0.0007085800170898438;0.0009124279022216797;0.0011217594146728516;
52-60;0.08739346135226111;0.08739346135226111;0.08739346135226111;0.00042939186096191406;0.0009844303131103516;0.0012118816375732422;
14-42;0.08107555229511854;0.08107555229511854;0.08107555229511854;0.0008308887481689453;0.0014257431030273438;0.0017042160034179688;
13-3;0.07938737549394548;0.07938737549394548;0.07938737549394548;0.0007767677307128906;0.000736236572265625;0.0019490718841552734;
124-122;0.08785059505739512;0.08785059505739512;0.08785059505739512;0.0010895729064941406;0.0016295909881591797;0.0028743743896484375;
117-73;0.13816724517344003;0.13816724517344003;0.13816724517344003;0.0006818771362304688;0.0018696784973144531;0.0020732879638671875;
12-49;0.108229763866034;0.108229763866034;0.108229763866034;0.0004017353057861328;0.0004506111145019531;0.0010323524475097656;
104-50;0.06314650734744609;0.06314650734744609;0.06314650734744609;0.0007355213165283203;0.0008802413940429688;0.0019931793212890625;
1-33;0.04456131695653487;0.04456131695653487;0.04456131695653487;0.00012612342834472656;0.0001323223114013672;0.0007302761077880859;
86-23;0.1034218043417342;0.1034218043417342;0.1034218043417342;0.0007834434509277344;0.0013692378997802734;0.0012776851654052734;
123-81;0.09785398049791849;0.09785398049791849;0.09785398049791849;0.00086212158203125;0.0019173622131347656;0.0034360885620117188;
124-10;0.08783983123749983;0.08783983123749983;0.08783983123749983;0.0008287429809570312;0.00157928466796875;0.002119302749633789;
9-70;0.11475692340532917;0.11475692340532917;0.11475692340532917;0.001253366470336914;0.0019388198852539062;0.0027818679809570312;
56-13;0.09102531351082754;0.09102531351082754;0.09102531351082754;0.0007276535034179688;0.0012576580047607422;0.0016489028930664062;
38-93;0.002250866344344349;0.002250866344344349;0.002250866344344349;0.0001068115234375;5.936622619628906e-05;0.0008149147033691406;
57-76;0.12304793572328032;0.12304793572328032;0.12304793572328032;0.001068115234375;0.0022907257080078125;0.0019345283508300781;
54-33;0.08484294701314565;0.08484294701314565;0.08484294701314565;0.0005333423614501953;0.0015192031860351562;0.0012238025665283203;
95-101;0.00626717731576476;0.00626717731576476;0.00626717731576476;0.00026416778564453125;8.392333984375e-05;0.0008339881896972656;
108-116;0.09314439593403334;0.09314439593403334;0.09314439593403334;0.000835418701171875;0.0017900466918945312;0.0015022754669189453;
51-30;0.0912906381677221;0.0912906381677221;0.0912906381677221;0.0006444454193115234;0.0017380714416503906;0.001394033432006836;
82-92;0.09966721346440732;0.09966721346440732;0.09966721346440732;0.0005130767822265625;0.001033782958984375;0.0019240379333496094;
101-73;0.10353553053789721;0.10353553053789721;0.10353553053789721;0.0005702972412109375;0.0015707015991210938;0.0015654563903808594;
37-46;0.0790388136793162;0.0790388136793162;0.0790388136793162;0.0003402233123779297;0.0008759498596191406;0.0013136863708496094;
102-104;0.05375066801549344;0.05375066801549344;0.05375066801549344;0.0005404949188232422;0.0014634132385253906;0.001603841781616211;
113-10;0.0422017999934271;0.0422017999934271;0.0422017999934271;0.00039124488830566406;0.00029015541076660156;0.0011224746704101562;
16-118;0.08669625051938057;0.08669625051938057;0.08669625051938057;0.0007984638214111328;0.0016238689422607422;0.0014421939849853516;
90-7;0.10368934645938821;0.10368934645938821;0.10368934645938821;0.0009386539459228516;0.002089262008666992;0.0016353130340576172;
96-67;0.07213700215350194;0.07213700215350194;0.07213700215350194;0.0008695125579833984;0.0013167858123779297;0.0025262832641601562;
104-77;0.12409488730565388;0.12409488730565388;0.12409488730565388;0.0005624294281005859;0.002206087112426758;0.001466989517211914;
69-21;0.09778180207296405;0.09778180207296405;0.09778180207296405;0.0005202293395996094;0.0013797283172607422;0.0013282299041748047;
60-7;0.15040491839315173;0.15040491839315173;0.15040491839315173;0.0008370876312255859;0.0020482540130615234;0.003461122512817383;
87-14;0.06912113241924445;0.06912113241924445;0.06912113241924445;0.0004622936248779297;0.0017142295837402344;0.0011591911315917969;
53-119;0.0667055303396169;0.0667055303396169;0.0667055303396169;0.0004875659942626953;0.0004658699035644531;0.0010917186737060547;
9-34;0.09465723175137453;0.09465723175137453;0.09465723175137453;0.0008387565612792969;0.0017688274383544922;0.0015099048614501953;
5-14;0.059650251227388096;0.059650251227388096;0.059650251227388096;0.000301361083984375;0.000690460205078125;0.0009307861328125;
73-8;0.07556208298136113;0.07556208298136113;0.07556208298136113;0.0007700920104980469;0.0007405281066894531;0.002019643783569336;
25-121;0.1182712473458627;0.1182712473458627;0.1182712473458627;0.0007777214050292969;0.0014576911926269531;0.0016078948974609375;
90-94;0.08288469104321605;0.08288469104321605;0.08288469104321605;0.00038123130798339844;0.0017383098602294922;0.0013675689697265625;
66-44;0.07257561158420267;0.07257561158420267;0.07257561158420267;0.0005838871002197266;0.0006282329559326172;0.002123117446899414;
54-70;0.08498001551330814;0.08498001551330814;0.08498001551330814;0.0006151199340820312;0.0016198158264160156;0.0015125274658203125;
74-114;0.11140281621060222;0.11140281621060222;0.11140281621060222;0.0006709098815917969;0.0020723342895507812;0.0017499923706054688;
123-104;0.09250700932183775;0.09250700932183775;0.09250700932183775;0.0010938644409179688;0.0017580986022949219;0.0019555091857910156;
99-15;0.07510725281794906;0.07510725281794906;0.07510725281794906;0.0004975795745849609;0.0005095005035400391;0.001215219497680664;
80-66;0.1402872219033785;0.1402872219033785;0.1402872219033785;0.0009715557098388672;0.002524137496948242;0.002099752426147461;
70-90;0.04693991387010399;0.04693991387010399;0.04693991387010399;0.00038933753967285156;0.0004527568817138672;0.0018298625946044922;
45-74;0.07896282708378888;0.07896282708378888;0.07896282708378888;0.0007541179656982422;0.0017333030700683594;0.001474618911743164;
14-11;0.05869402230605936;0.05869402230605936;0.05869402230605936;0.0005388259887695312;0.0009191036224365234;0.0011012554168701172;
113-2;0.04875515693410104;0.04875515693410104;0.04875515693410104;0.00016832351684570312;0.00043702125549316406;0.0007944107055664062;
54-8;0.0791890195494569;0.0791890195494569;0.0791890195494569;0.0008015632629394531;0.0015578269958496094;0.0015528202056884766;
36-67;0.10573673543592832;0.10573673543592832;0.10573673543592832;0.0009891986846923828;0.0013442039489746094;0.0014345645904541016;
115-13;0.012925399536566462;0.012925399536566462;0.012925399536566462;0.00015878677368164062;0.0001811981201171875;0.001306772232055664;
7-15;0.039839159690881365;0.039839159690881365;0.039839159690881365;0.0007331371307373047;0.00029587745666503906;0.0012073516845703125;
73-66;0.12414970084544996;0.12414970084544996;0.12414970084544996;0.00043082237243652344;0.002053976058959961;0.0011780261993408203;
28-110;0.07260879239624318;0.07260879239624318;0.07260879239624318;0.0007863044738769531;0.0012125968933105469;0.001428842544555664;
55-83;0.10017735952128082;0.10017735952128082;0.10017735952128082;0.0005812644958496094;0.0019066333770751953;0.0011806488037109375;
39-90;0.055298773473012264;0.055298773473012264;0.055298773473012264;0.00037860870361328125;0.0005240440368652344;0.001184701919555664;
94-89;0.03605381959205278;0.03605381959205278;0.03605381959205278;0.0001723766326904297;0.0003426074981689453;0.0008416175842285156;
117-88;0.10254391257555939;0.10254391257555939;0.10254391257555939;0.0008339881896972656;0.001138448715209961;0.0015041828155517578;
128-49;0.05995093056034706;0.05995093056034706;0.05995093056034706;0.0007371902465820312;0.0007231235504150391;0.0023500919342041016;
88-112;0.0850172148280568;0.0850172148280568;0.0850172148280568;0.0015628337860107422;0.0011248588562011719;0.0021190643310546875;
56-16;0.08563129357032906;0.08563129357032906;0.08563129357032906;0.0005061626434326172;0.0010142326354980469;0.001107931137084961;
110-12;0.04992313178668628;0.04992313178668628;0.04992313178668628;0.000774383544921875;0.0003809928894042969;0.0021407604217529297;
45-76;0.08514984458525043;0.08514984458525043;0.08514984458525043;0.0007054805755615234;0.001621246337890625;0.001514434814453125;
119-14;0.0873722141105463;0.0873722141105463;0.0873722141105463;0.0006351470947265625;0.0017802715301513672;0.0012941360473632812;
24-14;0.08102830904615044;0.08102830904615044;0.08102830904615044;0.0006573200225830078;0.0013546943664550781;0.0013039112091064453;
