1;1.5149088203907013;0.10319769009947777;0.05765230022370815;0.040453859604895115;0.031248506158590317;0.025483643636107445;0.021525210700929165;0.018635731656104326;0.016432232223451138;0.014695631340146065;0.01329144136980176;0.012132272589951754;0.011159032816067338;0.010330284480005503;0.00961598171852529;0.008993725758045912;0.008447225671261549;0.007963087409734726;0.0075313011184334755;0.007143720285966992;0.006794072221964598;0.006476955721154809;0.006188023369759321;0.005923572345636785;0.00568078039214015;0.0054571181535720825;0.0052502291509881616;0.00505840580444783;0.004880057414993644;0.004713709698989987;
2;122.06666133801143;104.86970726648967;100.7563845316569;99.36552794774373;98.41388177871704;97.68152538935344;97.09531339009602;96.61631059646606;96.21949974695842;95.88731781641643;95.60682304700215;95.36818981170654;95.16376996040344;94.9875226020813;94.83463780085246;94.70124252637227;94.58419847488403;94.48094813028972;94.38939762115479;94.30782532691956;94.2348066965739;94.16914335886638;94.10985239346822;94.05610926946004;94.00720191001892;93.96254563331604;93.92162497838338;93.88401381174724;93.84934043884277;93.81728378931682;
3;86.92407059669495;72.22591837247212;69.27963741620381;68.48554980754852;68.21568079789479;68.08294486999512;67.98803482453029;67.88946966330211;67.79750021298726;67.71838569641113;67.6542136669159;67.60761225223541;67.57338158289592;67.54326061407725;67.51425097386043;67.48749828338623;67.46401586135228;67.44136013587315;67.414446413517;67.37993450959523;67.33878802259763;67.29503844181697;67.253276715676;67.21673847238223;67.18678923944633;67.16332112252712;67.14545797804992;67.13203633824985;67.12192203104496;67.11419342706601;
4;71.65129540363948;64.17657647530238;60.560355603694916;59.49288501342138;58.74205228686333;58.17841233809789;57.73480545481046;57.37258443236351;57.067813555399574;56.80602474013964;56.580221404631935;56.3883438060681;56.22896527002255;56.098338122169174;55.991049199054636;55.90189779177308;55.8267556031545;55.76256632183989;55.70709172077477;55.6586685590446;55.616037824501596;55.57822612300515;55.544461684301496;55.51413442442814;55.486743262037635;55.46188678809752;55.439222034687795;55.41847430883596;55.39940384309739;55.381807462622724;
5;121.24817657470703;131.902587890625;117.1993408203125;105.88323974609375;97.03738403320312;92.12464141845703;90.22637176513672;89.28483581542969;89.00675201416016;88.9909896850586;88.9884033203125;88.98780059814453;88.9876480102539;88.98760986328125;88.98759460449219;88.98759460449219;88.98759460449219;88.98759460449219;88.98759460449219;88.98759460449219;88.98759460449219;88.98759460449219;88.98759460449219;88.98760223388672;88.98759460449219;88.98759460449219;88.98759460449219;88.98759460449219;88.98759460449219;88.98759460449219;
6;0.8413897479573885;0.06549342721700668;0.037866889188687004;0.026863345876336098;0.020860455309351284;0.01706403059264024;0.014441486448049545;0.012519540575643381;0.011049749329686165;0.009889095400770506;0.008949046954512596;0.008172105066478252;0.007519219691554706;0.006962699815630913;0.006482772529125214;0.0060646203346550465;0.005697061773389578;0.005371339463939269;0.005080695419261853;0.004819822187225024;0.004584352485835552;0.0043707046036918955;0.0041760834865272045;0.00399796695758899;0.003834305719162027;0.003683563321828842;0.0035441615618765354;0.0034148380315552154;0.003294606770699223;0.0031824808102101088;
7;44.068041483561196;43.75576623280843;43.34675896167755;46.08911641438802;44.15108172098795;42.48382568359375;41.50020853678385;40.71717071533203;40.030908266703285;39.41805553436279;38.859359423319496;38.33376502990723;37.81261793772379;37.25069157282511;36.57794713973999;35.720465977986656;34.67926470438639;33.586549838383995;32.68831419944763;32.24515211582184;32.11253102620443;31.969479203224182;31.81715101003647;31.67377046744029;31.548234323660534;31.445935944716137;31.36705321073532;31.308199177185696;31.264851823449135;31.232881382107735;
8;0.7815731267134348;0.05789432922999064;0.03445497279365858;0.024707304934660595;0.019298555950323742;0.015845134233434994;0.013444785649577776;0.011678109100709358;0.010322468355298042;0.00924916472285986;0.008378155684719482;0.007657031528651714;0.0070501891896128654;0.006532261924197276;0.0060851601883769035;0.005695150311415394;0.005352050764486194;0.005047904172291358;0.004776433731118838;0.00453249520311753;0.0043121214645604295;0.004112247532854478;0.003929882853602369;0.003763180769359072;0.0036097765744974217;0.003468412129829327;0.003337747883051634;0.0032164036917189756;0.0031035128825654588;0.00299836629225562;
9;
10;129.78286488850912;106.75038146972656;99.46873219807942;94.17966206868489;94.05437469482422;93.86612192789714;93.73331197102864;93.63023630777995;93.55613962809245;93.5017801920573;93.46103413899739;93.43016052246094;93.40662129720052;93.38853963216145;93.37452443440755;93.3635737101237;93.35493469238281;93.34806315104167;93.34251403808594;93.3379618326823;93.33414967854817;93.33090464274089;93.32809448242188;93.3256352742513;93.32346598307292;93.32153574625652;93.31982167561848;93.31829071044922;93.31691233317058;93.31568145751953;
11;
12;130.51547241210938;140.41241455078125;122.234130859375;121.04183197021484;112.84854125976562;109.98539733886719;108.23080444335938;106.78770446777344;105.43466186523438;104.19790649414062;103.13075256347656;102.37203979492188;102.06584167480469;102.03600311279297;102.03591918945312;102.03592681884766;102.03591918945312;102.03591918945312;102.03591918945312;102.03591918945312;102.03591918945312;102.03591918945312;102.03591918945312;102.03591918945312;102.03591918945312;102.03591918945312;102.03591918945312;102.03591918945312;102.03591918945312;102.03591918945312;
13;126.38442103068034;106.66426849365234;102.91233698527019;102.56635284423828;102.44428253173828;102.36673482259114;102.31214777628581;102.27209854125977;102.24173227945964;102.21792348225911;102.19860585530598;102.1824239095052;102.16852060953777;102.15638097127278;102.14569346110027;102.13626352945964;102.12793986002605;102.12059656778972;102.11410649617513;102.10836664835612;102.10327529907227;102.09873580932617;102.09465789794922;102.09097671508789;102.08761215209961;102.08451843261719;102.08163833618164;102.07895024617513;102.07642491658528;102.07403945922852;
14;121.03275680541992;109.58902740478516;97.39995574951172;91.27098846435547;90.16046142578125;89.58506774902344;89.27631378173828;89.15435409545898;89.10457611083984;89.06169891357422;89.0404052734375;89.02999114990234;89.01832580566406;89.01069259643555;89.00664520263672;89.00256729125977;88.99932098388672;88.99729919433594;88.99553298950195;88.9940185546875;88.99292373657227;88.99203109741211;88.99126052856445;88.99065017700195;88.99016189575195;88.98974227905273;88.98939514160156;88.98911666870117;88.98887634277344;88.98867416381836;
15;2.2395284175872803;0.26260069012641907;0.11956661939620972;0.07994942367076874;0.06045597419142723;0.048726312816143036;0.04085594415664673;0.03519603610038757;0.03092411905527115;0.027582578361034393;0.024895980954170227;0.02268798090517521;0.020840592682361603;0.019272103905677795;0.017923297360539436;0.016750991344451904;0.015722598880529404;0.014813311398029327;0.014003121294081211;0.013276859186589718;0.012622229754924774;0.0120290108025074;0.011488826014101505;0.010994922369718552;0.010541589930653572;0.010124045424163342;0.009738318622112274;0.009380669333040714;0.009048527106642723;0.008738609962165356;
16;51.21015136440595;50.887420018514;50.66263961791992;45.557041803995766;42.82487551371256;41.18477853139242;40.00152905782064;39.05972703297933;38.31473159790039;37.731401125590004;37.26891644795736;36.88785139719645;36.5602445602417;36.270425160725914;36.01016712188721;35.77465852101644;35.56058247884115;35.36536645889282;35.186880588531494;35.02331225077311;34.873081843058266;34.734817028045654;34.60731315612793;34.4895076751709;34.38045867284139;34.279337088267006;34.18539587656657;34.09798034032186;34.016507148742676;33.9404362042745;
18;80.74678262472153;88.00477867126465;74.45050849914551;72.45950202941894;71.51689758300782;70.7657024383545;70.15113201141358;69.63859062194824;69.205526638031;68.83605604171753;68.51838617324829;68.24345779418945;68.00413904190063;67.7947166442871;67.61055736541748;67.4478666305542;67.30351257324219;67.17488584518432;67.05980291366578;66.95643196105956;66.86323728561402;66.77890100479127;66.70231676101685;66.63252725601197;66.56873416900635;66.51022434234619;66.45640668869018;66.40676059722901;66.36082525253296;66.31822185516357;
19;43.30319372192025;35.97958892583847;33.69534009695053;32.5794683098793;31.716119796037674;31.023859724402428;30.46437381207943;30.005797818303108;29.624866276979446;29.30467715859413;29.03269262611866;28.799435153603554;28.597636342048645;28.421641439199448;28.26701109111309;28.130221471190453;28.008450888097286;27.89942678809166;27.801298432052135;27.71255461126566;27.63194516301155;27.558435529470444;27.49115961790085;27.42938482016325;27.3724941983819;27.319955434650183;27.27131510898471;27.22617843002081;27.184202257543802;27.145085405558348;
20;127.666748046875;123.74918365478516;108.89201736450195;99.73423767089844;98.14533233642578;97.99326705932617;97.85945892333984;97.78742980957031;97.74956512451172;97.72697448730469;97.71064376831055;97.69906234741211;97.69049835205078;97.68378448486328;97.6784439086914;97.6741714477539;97.67069625854492;97.6678466796875;97.66549301147461;97.66353225708008;97.66188049316406;97.66049575805664;97.65931701660156;97.65831756591797;97.65745544433594;97.6567153930664;97.65608978271484;97.65553665161133;97.65505599975586;97.65464782714844;
