1;2.6809288784667538;1.7246062220462288;1.0576244755357038;0.5919964619497478;0.33463121585252037;0.21792070342538258;0.1499403790330689;0.09935183063438065;0.07672247619727084;0.06376617878049728;0.05459216134992554;0.04729557630404694;0.040997212510167934;0.035470927990900236;0.03071485508432185;0.02671624074052185;0.023416425160273018;0.020718940957522136;0.0185070483560897;0.01667231390213904;0.015130699115616153;0.013821188572061752;0.012698731892669457;0.011729064466635464;0.01088511747245017;0.010145495427423157;0.009493071119019683;0.008914128813557909;0.008397274155868217;0.007933549357403535;
2;2.948880108764335;1.723013055668543;1.2596177261486095;1.0112253994626488;0.723611661310931;0.5057616664646869;0.4076023202975311;0.33297121545488595;0.26678747658673185;0.20127876068985526;0.14652098164703103;0.10692447272947081;0.08142400070914112;0.06534476233120527;0.05452542146597426;0.04668351056522712;0.040685974598032304;0.0359101581397549;0.03200719998365516;0.028768916599567033;0.026055483112882468;0.023763110499262;0.02181071006623003;0.020134214330849522;0.018683001570377288;0.01741687261610716;0.016304109560047846;0.015319241183592127;0.014442105775683998;0.013656253664990917;
4;3.919044240948654;1.979972912419227;1.3544604890424037;0.9842429332728047;0.7600175788280584;0.5819323328774302;0.4368618556538657;0.32530689616537384;0.24203750111102576;0.18460146910060318;0.14674330076142664;0.12143525598390449;0.10307757989052803;0.08850809258048332;0.076366386226108;0.06602715299044165;0.05712340591144898;0.049437567899604476;0.042867714779511575;0.03736125658296289;0.032839034346022436;0.029167467570533196;0.026185511299709398;0.023741734998991654;0.02171304763009351;0.020005555192549384;0.01854958421280307;0.01729333930228266;0.016198063558418182;0.01523416474716918;
5;2.8573161706228607;1.3883885229804687;0.806447278237569;0.47901711348760206;0.286319830182973;0.18365490895646092;0.12994668472757828;0.09623505032047563;0.07372945688340614;0.057984255596446536;0.046454121389043784;0.037701955124586156;0.030912109571051716;0.02559320912509325;0.02142393479402277;0.018165001838808946;0.015616022296931728;0.013607474592156775;0.01200445385693456;0.010705919269405837;0.009638252473710704;0.008748232519220828;0.007996999128538716;0.007355825245135098;0.006803110271409553;0.006322442761198285;0.005901068525106114;0.005528967788476231;0.0051982958899835854;0.004902678537785375;
8;3.8966820100322366;2.797434981446713;2.0747370983008295;1.5596542812418193;1.182222301256843;0.924020207952708;0.7265994298504665;0.6050172251998447;0.5221877382136881;0.4414334520115517;0.36637539602816105;0.2996710372972302;0.23176729556871578;0.17035672697238624;0.1245135148637928;0.09596048516687006;0.07771023488021456;0.06509814171295147;0.05595864380302373;0.049061228361097164;0.043676983383193146;0.03935807490051957;0.035816326715576;0.032858459060662426;0.0303505293049966;0.028196543993544765;0.026325904407713097;0.024685937365575228;0.023236217100929935;0.02194514729490038;
10;3.324055638804566;2.084587886783993;1.3782156884626602;1.0115876436466351;0.7750382672775231;0.5902525503975085;0.4335287136336774;0.31332678799617497;0.22959284552848658;0.17198395007108047;0.13162087054229232;0.10280648188745545;0.08238554443164503;0.06783680751846077;0.05712226692571676;0.04890409261793138;0.04239091373165138;0.037110841389903726;0.03276455354944119;0.029147505760306558;0.02611086531055662;0.02354232872698958;0.021354665841954557;0.01947937589625326;0.017861774527204943;0.01645802522705253;0.015232701291665762;0.01415708280671879;0.01320765416426184;0.012365205247760969;
11;4.095130049809813;2.6596941257516544;1.6456284664571286;1.1736885612209638;0.8311971126434704;0.5293436698770771;0.33148137874280414;0.20742077101022005;0.13745704532290498;0.10004959870129823;0.07836330370046199;0.06439887418722114;0.05460817748680711;0.04732066269498318;0.04166730553066979;0.03714966655243188;0.033458524468975764;0.030389208649285137;0.02780014609452337;0.025589415151625872;0.023681890731677414;0.02202090374970188;0.020562740368768574;0.01927343609277159;0.01812588975687201;0.017098696921796847;0.016174179051692286;0.015338136216936011;0.014578671633110692;0.013886013681379457;
12;3.1534936057152945;1.6494212406060587;1.1508415973781108;0.8296534190348421;0.6017277792069273;0.3376448317699564;0.16263856601122265;0.12575398177768177;0.10030195453705695;0.07933625275081095;0.062456250248942524;0.04977193706928609;0.0407440069068868;0.03432573223388037;0.029599391253074057;0.025980336302801825;0.023120840579325046;0.020806037545508634;0.01889543390000024;0.017293074197368696;0.01593110068531062;0.014759961135076502;0.013742648685225643;0.01285131037785994;0.012064143623529863;0.011364144645855188;0.010737745400267439;0.010174063070175739;0.009664210550209437;0.009200974738073105;
14;3.3780164071263705;1.7761952665786507;1.1361456601286535;0.8021373125434644;0.5862729073780094;0.42808154306246193;0.31190376765123207;0.23790085548059825;0.18334291864671193;0.14125239936996023;0.1081039687245609;0.08269470605205706;0.06434944057266931;0.05161952730553339;0.042680646794163904;0.03615934602151226;0.031228003506691252;0.027391565282952647;0.024337453031152183;0.02185829491259492;0.019811711696983904;0.018097137731775566;0.016642117783740848;0.015393140618879425;0.014310282500631804;0.013363054252647775;0.012527889139684183;0.011786293654170419;0.011123643266227173;0.010528093910709555;
15;2.280482004530533;0.9383102286594853;0.47156006692348695;0.25493303672684464;0.15331958161493509;0.09915438329829877;0.06638126185367772;0.04736359119818552;0.036420956266369806;0.029757851628804264;0.025233970274212862;0.021745964052921063;0.018763642907644824;0.01611075248779254;0.013798191929251273;0.011862274600300189;0.010292188064316957;0.00903566248360732;0.008027820292482871;0.007210475715064425;0.006538003790184697;0.005976565759054544;0.005501420891865041;0.005094331111001867;0.004741789035429094;0.004433572126740401;0.004161847934406098;0.003920507729905688;0.003704713101054046;0.0035106261981079764;
17;3.8119344801494948;2.914979335116713;2.267671508028319;1.6716305146876134;1.2458727553878959;0.9865893964704714;0.7990142434443298;0.6364787658186335;0.4887721003278306;0.36502773138253314;0.2797759096873434;0.2180750693537687;0.17328370695835665;0.14203575655425849;0.11915931566373299;0.10091859317923847;0.08581937609338447;0.07348106330946873;0.06363103543653299;0.05583430169836471;0.04961389359576922;0.04457224559921183;0.04041665863539828;0.03693852978023259;0.033987966022993386;0.03145575432695056;0.0292602712043414;0.027339425550675707;0.025645663054954065;0.024141278975692234;
