ZXING;TESSER;CVBD;ZBAR;COND;DETECT;
0.025876522064208984;0.24104714393615723;0.015149116516113281;0.1658494472503662;0.4226806163787842;0.24126482009887695;
0.02286529541015625;0.26458001136779785;0.013698339462280273;0.21125555038452148;0.021870136260986328;0.28139591217041016;
0.020476818084716797;0.5086944103240967;0.012013673782348633;0.18681764602661133;0.02268695831298828;0.5131666660308838;
0.020676136016845703;0.296966552734375;0.009985208511352539;0.1868271827697754;0.4982619285583496;0.31920719146728516;
0.021660804748535156;0.27747058868408203;0.01576542854309082;0.1880955696105957;0.2995471954345703;0.28781723976135254;
0.02311539649963379;0.35892796516418457;0.014695167541503906;0.1955399513244629;0.02435469627380371;0.3755977153778076;
0.02385091781616211;0.274810791015625;0.016397953033447266;0.20981907844543457;0.022478818893432617;0.3032534122467041;
0.021282672882080078;0.3172764778137207;0.013093233108520508;0.1967628002166748;0.5368797779083252;0.3340744972229004;
0.02324223518371582;0.2889828681945801;0.011305093765258789;0.22141528129577637;0.021927833557128906;0.2972538471221924;
0.025087833404541016;0.6951470375061035;0.008849382400512695;0.21546053886413574;0.021680831909179688;0.7190542221069336;
0.02071213722229004;0.29911279678344727;0.013715505599975586;0.16569757461547852;0.3311150074005127;0.30768656730651855;
0.02313542366027832;0.46074986457824707;0.013440132141113281;0.2258460521697998;0.021263837814331055;0.4777064323425293;
0.023169755935668945;0.5112011432647705;0.009647369384765625;0.1550765037536621;0.695209264755249;0.5135941505432129;
0.02212691307067871;0.30503034591674805;0.007941246032714844;0.193037748336792;0.022838354110717773;0.31468701362609863;
0.02536296844482422;0.2642345428466797;0.00854039192199707;0.2048346996307373;0.020888566970825195;0.26274752616882324;
0.0243377685546875;0.32254719734191895;0.012707948684692383;0.18498873710632324;0.021612882614135742;0.3436548709869385;
0.023658037185668945;0.9723649024963379;0.011646270751953125;0.2191617488861084;0.023224353790283203;1.016108751296997;
0.023906707763671875;0.4691956043243408;0.013312816619873047;0.26693058013916016;0.021415233612060547;0.4844017028808594;
