246;0;0;0;1;1;0;0;0;67;
0;0;0;0;1;0;1;3;26;284;
270;0;0;0;0;2;0;0;1;42;
244;0;0;0;0;6;2;0;1;62;
301;0;0;0;1;1;0;0;0;12;
270;0;0;0;1;3;0;0;1;40;
