244;0;0;0;1;1;0;0;0;69;
0;0;0;0;1;0;1;3;24;286;
269;0;0;0;0;2;0;0;1;43;
241;0;0;0;0;6;2;0;1;65;
300;0;0;0;1;1;0;0;0;13;
265;0;0;0;1;3;2;0;0;44;
