234;0;0;0;1;1;0;0;0;65;
0;0;0;0;1;0;1;3;24;272;
261;0;0;0;0;2;0;0;1;37;
234;0;0;0;0;4;2;0;1;60;
288;0;0;0;1;1;0;0;0;11;
0;0;0;0;1;0;1;3;24;272;
