246;0;0;0;1;1;0;0;0;67;
0;0;0;0;1;0;1;3;26;284;
271;0;0;0;0;2;0;0;1;41;
244;0;0;0;0;6;2;0;1;62;
301;0;0;0;1;1;0;0;0;12;
265;0;0;0;1;6;2;0;1;40;
