230;0;0;0;1;0;0;0;0;67;
0;0;0;0;1;0;1;3;24;269;
253;0;0;0;0;2;0;0;1;42;
228;0;0;0;0;6;2;0;1;61;
285;0;0;0;1;0;0;0;0;12;
249;0;0;0;1;6;2;0;1;39;
