246;0;0;0;1;1;0;0;0;67;
0;0;0;0;1;0;1;3;25;285;
271;0;0;0;0;2;0;0;1;41;
246;0;0;0;0;6;2;0;1;60;
301;0;0;0;1;1;0;0;0;12;
274;0;0;0;1;2;0;0;0;38;
