ZXING;TESSER;CVBD;ZBAR;COND;DETECT;
0.09773588180541992;1.4198198318481445;0.14554715156555176;0.7278773784637451;2.3294904232025146;0.7451999187469482;
0.09372067451477051;0.9761428833007812;0.1369640827178955;0.6924231052398682;0.08013772964477539;0.16550707817077637;
0.07677030563354492;2.2862813472747803;0.08525323867797852;0.875927209854126;0.08095097541809082;0.11532759666442871;
0.08299684524536133;1.8022031784057617;0.11698293685913086;0.9124305248260498;0.07281160354614258;0.15486788749694824;
0.09636735916137695;1.2963709831237793;0.16869878768920898;0.782747745513916;1.5160233974456787;0.07077693939208984;
0.08214402198791504;1.2228937149047852;0.10368037223815918;0.5800104141235352;2.013378858566284;0.09838151931762695;
0.09485936164855957;1.9419353008270264;0.1349332332611084;0.788306474685669;0.0782773494720459;0.1584303379058838;
0.08266496658325195;0.92169189453125;0.16370844841003418;0.7389490604400635;1.867241382598877;0.19690537452697754;
0.08345866203308105;1.8488740921020508;0.12501764297485352;0.6341495513916016;0.0730137825012207;0.6182041168212891;
0.10762143135070801;1.0892858505249023;0.1348574161529541;0.8979575634002686;0.0838477611541748;0.9425549507141113;
0.09895753860473633;1.2717509269714355;0.09957027435302734;0.6708190441131592;2.1957645416259766;0.12637591361999512;
0.08936810493469238;2.9005727767944336;0.11210894584655762;0.8790407180786133;0.09064221382141113;2.9444777965545654;
0.11219406127929688;2.066314220428467;0.030185222625732422;0.7489488124847412;0.06960606575012207;0.0982506275177002;
0.10869956016540527;1.809565544128418;0.1632540225982666;0.972121000289917;0.1012105941772461;0.879641056060791;
0.11637401580810547;1.0343248844146729;0.08610987663269043;0.7783246040344238;1.9517390727996826;0.7858119010925293;
0.10201334953308105;0.8576517105102539;0.16771435737609863;0.770819902420044;0.08978962898254395;0.14832639694213867;
0.08624148368835449;1.0832993984222412;0.18002581596374512;0.768181324005127;0.07893991470336914;0.08983707427978516;
0.09228157997131348;1.0541014671325684;0.1239922046661377;0.6458368301391602;1.8924064636230469;0.18685054779052734;
0.08333539962768555;1.8154082298278809;0.09513163566589355;1.0345489978790283;0.08207893371582031;0.15115737915039062;
0.08679938316345215;1.0485332012176514;0.14611339569091797;0.871532678604126;0.10835695266723633;1.1586589813232422;
0.15034079551696777;1.1533198356628418;0.026499032974243164;0.756033182144165;0.05961775779724121;0.10296487808227539;
0.06419014930725098;2.305980682373047;0.03122711181640625;5800.710146188736;0.062288522720336914;0.03701162338256836;
