im_g;60
clahe.apply;0
cv2.equalizeHist;0
saliency.computeSaliency;0
cv2.morphologyEx;0
cv2.morphologyEx;0
cv2.morphologyEx;0
cv2.morphologyEx;0
cv2.morphologyEx;1
cv2.erode;0
cv2.dilate;6
cv2.Sobel;5
cv2.Canny;0
cv2.Laplacian;0
zxing;1
tesser;1
cv_barcode_detector.detectAndDecode;45
zbar;13
